cellId,ÉÏÐÐÐ¡ÇøÁ÷Á¿£¨MB£©,ÏÂÐÐÐ¡ÇøÁ÷Á¿£¨MB£©,ÊÇ·ñÎªµÀÂ·Ð¡Çø
460-00-661496-11,800.3236084,5854.150879,·ñ
460-00-661672-11,87.12731934,886.7811279,·ñ
460-00-708460-21,8.273925781,49.97155762,·ñ
460-00-718441-12,36.15808105,259.6403809,·ñ
460-00-718360-12,155.3227539,1223.161743,·ñ
460-00-703935-12,282.9458008,2492.179565,·ñ
460-00-661711-11,96.05773926,728.5673828,·ñ
460-00-661479-12,63.3013916,259.15271,·ñ
460-00-203371-131,82.99865723,572.7028809,ÊÇ
460-00-661314-13,92.30163574,1131.75415,·ñ
460-00-718765-21,33.44726563,231.2102051,·ñ
460-00-719049-13,11.53942871,33.76196289,·ñ
460-00-718403-11,242.0218506,2040.515259,·ñ
460-00-661351-12,68.47961426,764.6641846,·ñ
460-00-703947-12,2.535522461,9.668579102,·ñ
460-00-718627-11,9.844360352,24.53479004,·ñ
460-00-718374-12,429.2657471,3223.702271,·ñ
460-00-708590-1,3564.716283,30868.25074,·ñ
460-00-708485-21,254.4477539,1335.041626,·ñ
460-00-703604-13,79.90161133,930.1276855,·ñ
460-00-703705-11,27.29370117,302.6490479,·ñ
460-00-203056-131,1077.119507,10361.01941,·ñ
460-00-703776-11,0.148193359,0.755737305,·ñ
460-00-661384-13,284.2194824,5120.091675,·ñ
460-00-718625-12,270.6022949,2482.023071,·ñ
460-00-661757-11,23.17712402,153.0255127,·ñ
460-00-661546-11,227.1047363,2410.312256,·ñ
460-00-718370-12,118.5700684,1295.297729,·ñ
460-00-718636-11,179.6826172,1520.033936,·ñ
460-00-718425-12,334.5622559,3162.348755,·ñ
460-00-661377-112,59.10241699,519.0614014,·ñ
460-00-661262-12,343.3063965,2117.636108,·ñ
460-00-661458-13,125.7652588,973.0827637,·ñ
460-00-704513-21,102.9997559,984.5871582,·ñ
460-00-703833-12,27.38220215,308.4537354,·ñ
460-00-708411-21,12.30554199,116.1179199,·ñ
460-00-661531-111,161.6269531,2265.68042,·ñ
460-00-661340-112,167.4484863,987.9990234,·ñ
460-00-703710-13,414.6029053,6915.29126,·ñ
460-00-718766-21,245.3608398,9115.135498,·ñ
460-00-703806-11,44.11743164,289.1599121,·ñ
460-00-703889-11,140.5773926,837.9459229,·ñ
460-00-661261-13,677.4385986,4902.76355,·ñ
460-00-703523-12,429.814209,5589.5448,·ñ
460-00-708598-1,875.7300518,9133.243155,·ñ
460-00-661703-11,49.10119629,621.2092285,·ñ
460-00-661503-11,427.6558838,3132.404175,·ñ
460-00-718686-12,161.5412598,2625.201294,·ñ
460-00-718746-21,12.11950684,98.40161133,·ñ
460-00-661498-11,71.5246582,990.8034668,·ñ
460-00-703609-11,125.6540527,1084.829712,·ñ
460-00-718609-13,70.56469727,557.2158203,·ñ
460-00-703589-11,271.4345703,2945.198608,·ñ
460-00-718433-12,847.3266602,6250.785278,·ñ
460-00-703866-11,410.5494385,3581.869019,·ñ
460-00-661539-113,155.934082,1009.30542,·ñ
460-00-703703-13,143.1665039,1114.681519,·ñ
460-00-703785-12,304.362793,2954.611206,·ñ
460-00-203378-11,12.51391602,112.9645996,·ñ
460-00-661656-13,5.598754883,50.43066406,·ñ
460-00-661292-12,159.1894531,2589.829834,·ñ
460-00-718822-11,54.7376709,695.5151367,·ñ
460-00-661253-12,765.1298828,7305.420288,·ñ
460-00-718575-11,39.44421387,522.6599121,·ñ
460-00-661516-11,154.2341309,585.8168945,·ñ
460-00-718357-12,93.54650879,848.4423828,·ñ
460-00-703681-11,52.07775879,445.9501953,·ñ
460-00-703506-13,166.1917725,1559.038452,·ñ
460-00-661666-12,66.47729492,638.1743164,·ñ
460-00-661545-12,183.3724365,1437.93811,·ñ
460-00-704689-13,102.8480225,377.8226318,·ñ
460-00-703630-13,185.9555664,1614.839478,·ñ
460-00-203397-131,160.3759766,1126.255127,ÊÇ
460-00-703511-12,19.10217285,232.4904785,·ñ
460-00-704737-21,4.353881836,93.06384277,·ñ
460-00-661365-13,169.1986084,1775.275513,·ñ
460-00-718355-12,28.28869629,278.3446045,·ñ
460-00-703664-11,56.3392334,718.4447021,·ñ
460-00-661686-13,7.010253906,35.17993164,·ñ
460-00-703850-13,559.1303711,3704.813477,·ñ
460-00-703835-12,231.8032227,615.640625,·ñ
460-00-661390-13,145.2185059,1193.758423,·ñ
460-00-718787-11,27.71032715,284.3895264,·ñ
460-00-203329-132,438.6152344,5382.994385,·ñ
460-00-703799-11,341.4421387,3159.813599,·ñ
460-00-718644-11,89.38427734,632.8579102,·ñ
460-00-703809-12,30.36291504,152.3525391,·ñ
460-00-719073-12,21.33337402,221.3740234,·ñ
460-00-703489-13,168.8835449,1882.253662,·ñ
460-00-661266-13,46.31164551,391.6237793,·ñ
460-00-661660-13,8.665405273,149.2889404,·ñ
460-00-703869-11,84.23718262,755.4383545,·ñ
460-00-703861-11,362.2175293,2149.890259,·ñ
460-00-661593-21,20.61572266,159.3736572,·ñ
460-00-661591-22,39.38378906,736.229126,·ñ
460-00-703802-13,32.9510498,191.3757324,·ñ
460-00-718608-11,70.99267578,450.1583252,·ñ
460-00-718652-12,15.71813965,74.06103516,·ñ
460-00-703738-12,335.5661621,4742.078003,·ñ
460-00-704554-11,316.0565186,2875.062866,·ñ
460-00-708537-13,34.8770752,241.1021729,·ñ
460-00-703884-11,77.77612305,513.4781494,·ñ
460-00-703624-13,44.1739502,394.8151855,·ñ
460-00-703983-22,1038.49707,10486.43774,·ñ
460-00-703500-12,92.19299316,688.303833,·ñ
460-00-703647-11,91.37304688,656.3848877,·ñ
460-00-703787-11,123.7830811,1083.568848,·ñ
460-00-661731-11,187.6707764,1118.998901,·ñ
460-00-661272-13,13.5065918,85.78344727,·ñ
460-00-661518-12,102.4362793,952.9025879,·ñ
460-00-661450-13,129.4121094,812.9123535,·ñ
460-00-718513-12,10.57958984,32.2644043,·ñ
460-00-661277-11,4.77355957,42.38671875,·ñ
460-00-703763-13,149.184082,1881.789429,·ñ
460-00-718974-13,3.913696289,62.06054688,·ñ
460-00-703615-11,47.27124023,488.5839844,·ñ
460-00-708474-21,4.079956055,14.72802734,·ñ
460-00-718830-21,7.801391602,101.3269043,·ñ
460-00-661275-12,67.05700684,2446.715332,·ñ
460-00-718423-13,57.88513184,2259.278931,·ñ
460-00-661430-12,51.26342773,545.9622803,·ñ
460-00-704574-13,76.63354492,616.8453369,·ñ
460-00-661337-12,556.1237793,5026.319092,·ñ
460-00-704738-21,10.68164063,99.34033203,·ñ
460-00-704594-12,1108.941528,14702.46619,·ñ
460-00-661497-13,162.0712891,888.3754883,·ñ
460-00-703989-21,107.7497559,2747.976318,·ñ
460-00-708509-21,29.61938477,186.4691162,·ñ
460-00-661743-13,212.7952881,1593.315674,·ñ
460-00-703853-11,102.3843994,1023.096191,·ñ
460-00-704707-13,34.55603027,74.8795166,·ñ
460-00-704766-21,112.0275879,729.8553467,·ñ
460-00-703677-11,190.3623047,1873.105713,·ñ
460-00-203053-132,456.1483154,7266.189697,ÊÇ
460-00-708459-21,3.03515625,10.17626953,·ñ
460-00-718338-13,75.6541748,664.7186279,·ñ
460-00-704699-12,34.99108887,408.4346924,·ñ
460-00-703818-13,8.23046875,12.00170898,·ñ
460-00-661572-13,482.4719238,4487.920288,·ñ
460-00-703881-11,4.324829102,39.50134277,·ñ
460-00-703583-11,154.1164551,1661.963257,·ñ
460-00-703777-12,279.9417725,1897.741089,·ñ
460-00-661373-11,68.20117188,482.1564941,·ñ
460-00-661556-11,106.704834,838.8411865,·ñ
460-00-703981-21,69.52490234,473.4819336,·ñ
460-00-703598-12,183.2928467,1560.947754,·ñ
460-00-703864-13,64.92333984,762.8404541,·ñ
460-00-718485-12,226.8676758,961.1867676,·ñ
460-00-708597-1,394.9689395,3219.182508,·ñ
460-00-661377-12,84.68457031,511.3251953,·ñ
460-00-826937-132,0,0,·ñ
460-00-203357-133,0,0,·ñ
460-00-827059-131,157.3178711,1392.73877,·ñ
460-00-661491-12,57.41955566,400.5012207,·ñ
460-00-703747-13,47.72827148,613.2476807,·ñ
460-00-661372-11,8.812988281,120.9321289,·ñ
460-00-703775-13,105.9321289,819.8657227,·ñ
460-00-708547-13,10.29736328,273.1451416,·ñ
460-00-704552-22,8.336181641,45.43566895,·ñ
460-00-661564-111,54.85180664,728.1071777,·ñ
460-00-718352-11,369.3964844,4189.868652,·ñ
460-00-661481-12,36.47802734,329.1536865,·ñ
460-00-661742-13,57.921875,521.6170654,·ñ
460-00-703773-12,62.83984375,533.894043,·ñ
460-00-661512-12,269.1229248,2541.897583,·ñ
460-00-703568-12,115.3486328,1261.303101,·ñ
460-00-708396-21,38.03112793,248.0795898,·ñ
460-00-703735-13,0,0,·ñ
460-00-718745-21,44.3894043,324.2904053,·ñ
460-00-718512-11,70.12231445,351.1335449,·ñ
460-00-703655-12,10.09204102,62.75817871,·ñ
460-00-703985-21,34.6817627,287.1604004,·ñ
460-00-718358-12,185.0720215,3388.517456,·ñ
460-00-661598-21,378.6872559,3126.611328,·ñ
460-00-203259-132,1319.655396,9243.64563,ÊÇ
460-00-719087-21,18.48608398,142.2457275,·ñ
460-00-661408-11,492.6739502,4930.071533,·ñ
460-00-718361-12,65.00732422,779.6817627,·ñ
460-00-704656-12,68.65612793,709.3930664,·ñ
460-00-703693-13,124.9429932,974.517334,·ñ
460-00-661715-12,125.052124,952.3828125,·ñ
460-00-708554-22,357.8795166,2865.993774,·ñ
460-00-718593-12,35.58898926,137.2952881,·ñ
460-00-703996-21,2.896850586,17.30114746,·ñ
460-00-661717-13,171.4172363,1794.801147,·ñ
460-00-703527-13,117.5644531,812.8900146,·ñ
460-00-661281-111,591.1871338,6051.426758,·ñ
460-00-718769-12,159.2060547,1471.526123,·ñ
460-00-661434-13,897.7406006,12498.58911,·ñ
460-00-719054-11,27.71789551,262.4152832,·ñ
460-00-719089-21,0,0,·ñ
460-00-703596-12,87.23059082,624.802002,·ñ
460-00-661341-12,26.8659668,146.2442627,·ñ
460-00-703998-21,117.0406494,431.5390625,·ñ
460-00-703837-11,232.6943359,1877.171631,·ñ
460-00-708458-21,46.92150879,432.5042725,·ñ
460-00-661295-13,18.0880127,200.0328369,·ñ
460-00-718437-11,0,0,·ñ
460-00-718824-13,33.1505127,464.3363037,·ñ
460-00-661535-11,1043.783691,8130.638672,·ñ
460-00-704674-12,145.7910156,1332.200806,·ñ
460-00-704591-11,279.2873535,3204.502075,·ñ
460-00-718642-12,37.50317383,221.8552246,·ñ
460-00-708416-21,19.46472168,121.0294189,·ñ
460-00-718555-12,6.872436523,72.77355957,·ñ
460-00-718968-11,385.1104736,2078.657959,·ñ
460-00-703755-11,80.55566406,971.9084473,·ñ
460-00-718698-21,272.5424805,2487.460938,·ñ
460-00-661706-12,266.298584,2062.479736,·ñ
460-00-661452-12,14.58996582,207.4985352,·ñ
460-00-661383-11,86.9251709,748.1236572,·ñ
460-00-718547-12,74.58337402,481.588501,·ñ
460-00-661388-13,281.1813965,2523.049683,·ñ
460-00-203129-133,755.9394531,7403.548584,ÊÇ
460-00-718651-12,11.24438477,115.4882813,·ñ
460-00-703688-11,179.2365723,1104.68335,·ñ
460-00-718864-21,199.0189209,1762.416016,·ñ
460-00-661426-12,156.0946045,1348.040283,·ñ
460-00-661713-13,169.1120605,1515.668457,·ñ
460-00-703923-13,268.4486084,2078.253052,·ñ
460-00-661679-12,1298.542969,9738.760254,·ñ
460-00-661293-13,81.13098145,661.6894531,·ñ
460-00-704519-22,73.40112305,697.8233643,·ñ
460-00-703662-12,286.3771973,3097.262695,·ñ
460-00-661548-12,468.5275879,2669.289307,·ñ
460-00-661289-12,117.1053467,1194.0448,·ñ
460-00-703859-11,197.1762695,1754.039429,·ñ
460-00-718393-13,27.81164551,357.1561279,·ñ
460-00-718727-21,18.72143555,443.9068604,·ñ
460-00-703689-11,76.84875488,592.7071533,·ñ
460-00-708542-13,15.60827637,201.8356934,·ñ
460-00-661393-13,335.9326172,2565.216064,·ñ
460-00-703595-12,22.12927246,214.1566162,·ñ
460-00-704563-21,6.273193359,85.79223633,·ñ
460-00-718624-13,2.51171875,15.86047363,·ñ
460-00-704681-11,14.67272949,114.770874,·ñ
460-00-703701-13,4.897705078,22.08496094,·ñ
460-00-703686-12,41.00268555,283.1707764,·ñ
460-00-718371-12,107.3126221,635.8686523,·ñ
460-00-718781-11,13.59875488,112.6483154,·ñ
460-00-661588-13,4.357543945,58.57336426,·ñ
460-00-704683-11,302.6010742,2543.876099,·ñ
460-00-704579-11,231.3764648,1783.231323,·ñ
460-00-826945-132,47.31506348,463.4790039,·ñ
460-00-703704-11,2.339599609,13.43188477,·ñ
460-00-704640-12,0,0,·ñ
460-00-661368-13,49.48718262,442.9919434,·ñ
460-00-703828-13,21.9786377,531.2950439,·ñ
460-00-661517-12,229.147583,2176.390381,·ñ
460-00-703813-12,955.1726074,13454.56738,·ñ
460-00-703623-13,87.08312988,785.8192139,·ñ
460-00-203119-132,18.71057129,220.9508057,ÊÇ
460-00-703660-11,419.1514893,3936.328857,·ñ
460-00-718563-11,21.04504395,199.3574219,·ñ
460-00-203050-133,2247.027954,17635.29736,ÊÇ
460-00-704700-12,281.1513672,1107.880005,·ñ
460-00-661344-12,669.2539063,8049.596558,·ñ
460-00-704622-13,257.8911133,1913.742432,·ñ
460-00-718645-12,15.52416992,100.9936523,·ñ
460-00-704655-13,71.36621094,736.6781006,·ñ
460-00-703917-12,76.47106934,556.0114746,·ñ
460-00-661495-12,167.5638428,1521.416382,·ñ
460-00-703952-12,153.0332031,902.3284912,·ñ
460-00-661424-11,18.25671387,483.8983154,·ñ
460-00-661294-11,220.9294434,2271.300903,·ñ
460-00-718960-13,224.838501,1585.691162,·ñ
460-00-703706-11,117.9168701,976.4205322,·ñ
460-00-703633-13,225.1402588,1853.145386,·ñ
460-00-703578-13,28.15625,501.3358154,·ñ
460-00-703510-13,428.7641602,3969.232056,·ñ
460-00-708513-12,80.21337891,552.1785889,·ñ
460-00-661544-11,244.8112793,1440.353149,·ñ
460-00-718785-12,954.8787842,10048.63977,·ñ
460-00-718804-21,136.9143066,1019.210205,·ñ
460-00-703606-11,552.5526123,6063.506958,·ñ
460-00-718457-12,23.84875488,227.7003174,·ñ
460-00-661346-13,214.4407959,2005.294434,·ñ
460-00-718508-11,60.97290039,811.8737793,·ñ
460-00-703634-13,319.6968994,3339.111694,·ñ
460-00-718750-21,31.9822998,153.3929443,·ñ
460-00-661735-11,453.4788818,3485.192017,·ñ
460-00-718592-12,54.0020752,598.4191895,·ñ
460-00-703829-11,7.190795898,50.76171875,·ñ
460-00-661478-12,63.69799805,295.4256592,·ñ
460-00-703957-11,0.565673828,1.745361328,·ñ
460-00-661597-121,10.26928711,59.22631836,·ñ
460-00-661539-12,157.652832,1197.810303,·ñ
460-00-718356-12,18.75366211,653.0965576,·ñ
460-00-703516-13,1285.769043,1275.060913,·ñ
460-00-703736-12,429.6712646,3010.264893,·ñ
460-00-203124-133,0,0,·ñ
460-00-718386-13,150.4956055,1786.468506,·ñ
460-00-708533-11,785.114502,6705.205811,·ñ
460-00-718337-12,4.141113281,15.38378906,·ñ
460-00-708586-1,876.1613438,7571.449477,·ñ
460-00-718692-21,32.05212402,827.984375,·ñ
460-00-703648-12,22.05603027,80.92834473,·ñ
460-00-703514-11,322.7828369,2736.174194,·ñ
460-00-704607-11,38.87939453,203.2818604,·ñ
460-00-703929-12,53.99365234,1672.476196,·ñ
460-00-704517-21,78.546875,842.1761475,·ñ
460-00-703823-12,33.91796875,320.7976074,·ñ
460-00-718505-11,201.7904053,1789.396851,·ñ
460-00-661355-12,179.0775146,1375.301514,·ñ
460-00-704629-11,40.8416748,531.1170654,·ñ
460-00-718654-12,10.76733398,120.0667725,·ñ
460-00-661395-13,63.82324219,526.8040771,·ñ
460-00-704590-11,577.4239502,7012.827881,·ñ
460-00-718632-13,53.54919434,379.661377,·ñ
460-00-203267-132,0,0,·ñ
460-00-704747-21,94.23986816,437.6551514,·ñ
460-00-661419-11,57.42077637,692.6950684,·ñ
460-00-703761-11,91.15783691,457.2545166,·ñ
460-00-661269-12,43.74279785,216.6672363,·ñ
460-00-703745-12,201.0633545,2211.308594,·ñ
460-00-703801-12,107.5950928,1719.313232,·ñ
460-00-661308-11,230.3880615,1436.264648,·ñ
460-00-718427-12,54.17297363,425.6750488,·ñ
460-00-661689-13,63.17236328,218.3568115,·ñ
460-00-703509-11,54.63635254,586.2495117,·ñ
460-00-704664-13,119.1599121,786.1794434,·ñ
460-00-661447-11,45.11376953,440.5646973,·ñ
460-00-203226-132,24.51696777,202.6326904,·ñ
460-00-718649-13,151.623291,1510.074341,·ñ
460-00-704723-21,14.71166992,103.0524902,·ñ
460-00-203378-112,11.0369873,75.16955566,·ñ
460-00-718463-13,129.5876465,1153.323364,·ñ
460-00-703491-12,647.5793457,7169.436157,·ñ
460-00-703905-11,15.81018066,34.11730957,·ñ
460-00-718519-12,171.9459229,1414.300659,·ñ
460-00-704688-12,67.85498047,618.8734131,·ñ
460-00-708363-21,17.23754883,197.2769775,·ñ
460-00-703894-13,8.472412109,32.16467285,·ñ
460-00-661292-113,69.64611816,749.5708008,·ñ
460-00-718582-11,147.163208,1271.281006,·ñ
460-00-703573-12,5.857421875,23.03991699,·ñ
460-00-718846-11,0,0,·ñ
460-00-703726-13,451.2200928,3379.096191,·ñ
460-00-708515-13,797.0391846,6659.871216,·ñ
460-00-718752-21,5.49621582,33.53833008,·ñ
460-00-718378-11,0,0,·ñ
460-00-718490-13,6.393432617,43.43896484,·ñ
460-00-718813-22,0,0,·ñ
460-00-718656-11,59.55053711,632.4284668,·ñ
460-00-661328-112,263.8469238,774.3426514,·ñ
460-00-661738-11,229.6219482,1802.603271,·ñ
460-00-718597-12,87.28796387,1146.782227,·ñ
460-00-661339-11,38.19592285,312.7896729,·ñ
460-00-719006-12,879.9725342,8934.083252,·ñ
460-00-203079-131,0,0,ÊÇ
460-00-661677-13,146.8269043,1498.094604,·ñ
460-00-661733-12,249.2843018,2286.845825,·ñ
460-00-703692-13,1.602905273,15.9786377,·ñ
460-00-708556-13,568.1866455,4517.115234,·ñ
460-00-661654-13,46.92016602,361.8607178,·ñ
460-00-661600-21,498.1870117,7402.983643,·ñ
460-00-661730-11,157.4660645,1458.266602,·ñ
460-00-661505-11,270.3406982,1672.21521,·ñ
460-00-703826-12,45.35559082,376.9003906,·ñ
460-00-718579-12,34.46044922,239.7232666,·ñ
460-00-718631-12,52.21606445,899.9420166,·ñ
460-00-661413-12,81.34814453,912.765625,·ñ
460-00-703531-13,41.57092285,190.3618164,·ñ
460-00-703502-12,139.7955322,1072.79126,·ñ
460-00-718794-21,97.68737793,1034.601196,·ñ
460-00-661653-12,167.9368896,1576.766724,·ñ
460-00-708429-21,112.8823242,1812.347778,·ñ
460-00-718860-21,0,0,·ñ
460-00-703699-12,139.3312988,1121.986816,·ñ
460-00-661304-112,185.1726074,1245.648682,·ñ
460-00-661606-23,13.44885254,118.7803955,·ñ
460-00-703695-11,103.0515137,1523.796753,·ñ
460-00-703524-12,49.49621582,800.3208008,·ñ
460-00-704633-12,340.770752,2475.0979,·ñ
460-00-661674-12,26.36425781,213.9324951,·ñ
460-00-661683-11,411.7032471,4281.026123,·ñ
460-00-203338-131,31.70080566,221.3178711,ÊÇ
460-00-703784-12,24.09020996,178.2570801,·ñ
460-00-661453-11,26.61560059,182.3638916,·ñ
460-00-661751-13,0,0,·ñ
460-00-661454-12,250.0083008,1635.956909,·ñ
460-00-703885-12,56.93579102,645.3470459,·ñ
460-00-703698-12,128.0593262,686.6015625,·ñ
460-00-704599-11,85.50622559,937.2017822,·ñ
460-00-203058-131,2362.54126,24550.62305,ÊÇ
460-00-703600-13,513.5761719,4740.447632,·ñ
460-00-703960-12,11.38830566,65.26403809,·ñ
460-00-703637-11,22.22875977,234.7600098,·ñ
460-00-718705-21,17.68212891,89.08081055,·ñ
460-00-719012-12,0,0,·ñ
460-00-704730-21,2.964233398,16.15600586,·ñ
460-00-703711-13,44.27270508,327.5848389,·ñ
460-00-703721-13,256.4274902,1879.875977,·ñ
460-00-718368-13,18.91540527,167.3624268,·ñ
460-00-661340-13,270.8588867,2384.64917,·ñ
460-00-703496-13,13.02172852,107.4971924,·ñ
460-00-703566-11,50.56933594,694.0638428,·ñ
460-00-703915-12,101.3748779,921.2172852,·ñ
460-00-704587-12,36.6451416,618.9056396,·ñ
460-00-661331-13,162.1656494,575.9492188,·ñ
460-00-661592-22,455.5979004,2842.211914,·ñ
460-00-703804-13,258.3366699,3381.195313,·ñ
460-00-661486-112,361.2364502,2966.930908,·ñ
460-00-719038-13,93.99157715,1085.333984,·ñ
460-00-661319-12,0.639770508,4.386352539,·ñ
460-00-718492-12,42.76477051,562.5889893,·ñ
460-00-718537-11,152.7209473,2139.718872,·ñ
460-00-661250-113,47.98217773,487.0985107,·ñ
460-00-661688-11,29.62573242,492.4449463,·ñ
460-00-703676-13,300.3581543,2705.365479,·ñ
460-00-661422-13,245.803833,1885.222412,·ñ
460-00-703522-11,202.5595703,2132.634888,·ñ
460-00-718876-21,13.06433105,69.80822754,·ñ
460-00-661279-113,0,0,·ñ
460-00-661700-12,262.9532471,2272.560791,·ñ
460-00-703914-12,332.6832275,1065.7146,·ñ
460-00-718795-21,215.1008301,1250.897339,·ñ
460-00-718385-12,0,0,·ñ
460-00-203059-132,2949.22876,26476.28149,ÊÇ
460-00-661684-12,105.6104736,410.1418457,·ñ
460-00-661418-13,20.3449707,453.3721924,·ñ
460-00-718383-11,1696.29187,31669.31189,·ñ
460-00-718384-11,181.0087891,1749.468994,·ñ
460-00-718349-13,146.8712158,509.3044434,·ñ
460-00-203047-133,833.8510742,5614.719238,ÊÇ
460-00-703492-11,43.92285156,325.0402832,·ñ
460-00-704690-11,107.8626709,707.9758301,·ñ
460-00-708357-21,12.53161621,171.4134521,·ñ
460-00-718569-13,10.16247559,34.60961914,·ñ
460-00-703920-12,193.8336182,1988.502319,·ñ
460-00-661708-13,57.36999512,610.9162598,·ñ
460-00-703794-13,235.8934326,3388.560913,·ñ
460-00-718438-12,107.3392334,1606.398315,·ñ
460-00-661728-12,239.8894043,2244.100464,·ñ
460-00-718561-12,0,0,·ñ
460-00-661623-21,17.72094727,159.6228027,·ñ
460-00-718618-11,65.63012695,830.4916992,·ñ
460-00-661636-12,100.9359131,724.8740234,·ñ
460-00-703579-12,253.7376709,2369.62915,·ñ
460-00-661369-11,10.43225098,155.1773682,·ñ
460-00-708543-11,174.9732666,1725.729858,·ñ
460-00-661357-13,48.85009766,1114.969849,·ñ
460-00-661722-12,14.32434082,112.3934326,·ñ
460-00-703621-11,298.184082,2973.359863,·ñ
460-00-703854-11,79.76708984,919.7260742,·ñ
460-00-703845-12,63.46069336,331.046875,·ñ
460-00-704748-21,55.95031738,423.9697266,·ñ
460-00-661725-13,159.1312256,1108.373169,·ñ
460-00-708544-11,183.7965088,1380.84375,·ñ
460-00-661263-11,259.9360352,2079.349731,·ñ
460-00-718975-12,45.58227539,997.5657959,·ñ
460-00-703729-12,137.6813965,912.3808594,·ñ
460-00-661461-11,15.49829102,111.7371826,·ñ
460-00-718715-21,132.7597656,1018.213135,·ñ
460-00-826997-132,0,0,·ñ
460-00-718523-12,44.56933594,549.1967773,·ñ
460-00-661325-111,131.7420654,1039.244873,·ñ
460-00-703946-11,140.8922119,1352.771851,·ñ
460-00-661558-12,440.5461426,4319.217041,·ñ
460-00-704680-13,37.25891113,642.6179199,·ñ
460-00-661637-21,115.3988037,935.4952393,·ñ
460-00-661504-11,220.7327881,2201.654175,·ñ
460-00-661332-13,8.476196289,29.89892578,·ñ
460-00-704679-13,73.79846191,450.0740967,·ñ
460-00-703670-12,105.9066162,1109.425537,·ñ
460-00-703925-12,128.1791992,981.2478027,·ñ
460-00-703816-12,79.6451416,1018.379639,·ñ
460-00-703504-11,73.49169922,819.0478516,·ñ
460-00-704687-12,17.37463379,143.7412109,·ñ
460-00-661378-12,59.14404297,396.0501709,·ñ
460-00-203016-132,489.4243164,3110.355835,·ñ
460-00-703669-12,174.5163574,1377.554565,·ñ
460-00-661578-13,149.4644775,1506.328491,·ñ
460-00-661462-13,107.1347656,789.3052979,·ñ
460-00-703759-11,173.7840576,1402.372803,·ñ
